Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","116"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","115"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","7.7"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","6.8"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","6.6"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","6.6"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","7.1"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","8.1"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","8.4"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","8.4"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","7.9"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","8.8"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","9.8"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","87.8"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","88.3"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","88.8"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","89.3"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","89.8"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","90.2"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","90.7"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","91.1"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","91.5"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","91.9"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","92.2"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","11.3"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","11.3"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","11.3"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","11.4"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","11.5"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","11.7"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","11.8"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","11.9"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","12"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","12.1"
"FS","Suite of Food Security Indicators","512","Oman","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","12.2"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","107"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","107"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","107"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","108"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","108"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","109"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","109"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","110"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","109"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","110"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","110"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","15.4"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","15.1"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","14.7"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","14.2"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","13.4"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","12.8"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","12.4"
